date,price,bedrooms,bathrooms,sqft_living,sqft_log,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
18/6/2014 00:00,535000,3,2,2120,4080,2,no,2120,0,2003,,9115 227 Ave NE,Redmond,WA 98053,USA
10/6/2014 00:00,420000,2,1,860,3880,1,no,860,0,1916,,7743 27th Ave NW,Seattle,WA 98117,USA
6/6/2014 00:00,423050.9259,2,1,890,4590,1,no,890,0,1923,1998,332 NW 84th St,Seattle,WA 98117,USA
19/6/2014 00:00,210000,3,2,1440,7210,1,no,1440,0,1983,2009,11803 SE 322nd Pl,Auburn,WA 98092,USA
19/6/2014 00:00,703000,3,2,1360,5980,1.5,no,1360,0,1945,2008,4401 SW Hill St,Seattle,WA 98116,USA
19/6/2014 00:00,464000,3,1,1320,3625,2,no,1320,0,1900,2005,316 35th Ave,Seattle,WA 98122,USA
19/6/2014 00:00,659500,4,3,2620,18362,1,no,1870,750,1956,,11605 SE 45th Pl,Bellevue,WA 98006,USA
19/6/2014 00:00,280000,3,2,1790,42399,1,no,1790,0,1990,,15611 SE 322nd Pl,Auburn,WA 98092,USA
19/6/2014 00:00,346150,3,2,2140,7200,1,no,1480,660,1966,,2515 NE 19th St,Renton,WA 98056,USA
19/6/2014 00:00,197500,3,1,1330,5412,2,no,1330,0,1905,,1535 Griffin Ave,Enumclaw,WA 98022,USA
9/6/2014 00:00,425000,2,1,910,4635,1,no,910,0,1905,,6311-6399 28th Ave NW,Seattle,WA 98107,USA
9/7/2014 00:00,425000,2,1,1320,8830,1,no,1020,300,1939,1969,2603 36th Ave W,Seattle,WA 98199,USA
27/5/2014 00:00,427000,2,1,920,3780,1,no,920,0,1910,2006,807 N 42nd St,Seattle,WA 98103,USA
19/6/2014 00:00,395000,4,1,1980,10350,1,no,1430,550,1968,,475 SW Forest Dr,Issaquah,WA 98027,USA
19/6/2014 00:00,285000,3,1,1210,4731,1.5,no,1210,0,1901,,7749-7999 31st Ave NW,Seattle,WA 98117,USA
30/6/2014 00:00,427500,2,2,1090,934,3,no,1090,0,2008,,1700 Dexter Ave N,Seattle,WA 98109,USA
19/6/2014 00:00,186000,3,2,1340,4320,1,no,920,420,1912,1993,119 10th St SE,Auburn,WA 98002,USA
19/6/2014 00:00,248000,4,2,2080,13510,1,no,1040,1040,1950,2005,6105 S 124th St,Seattle,WA 98178,USA
19/6/2014 00:00,287000,3,2,1300,11374,1.5,no,1300,0,1933,,13304 24th Ave S,SeaTac,WA 98168,USA
19/6/2014 00:00,249000,3,1,1050,8498,1,no,1050,0,1959,,22115 104th Pl SE,Kent,WA 98031,USA
19/6/2014 00:00,600000,3,2,2540,237402,1,no,2540,0,2007,,37124-37118 237th Pl SE,Enumclaw,WA 98022,USA
19/6/2014 00:00,232500,3,1,1320,8450,1,no,880,440,1961,2004,30606 2nd Ave SW,Federal Way,WA 98023,USA
8/7/2014 00:00,427550,2,1,880,4000,1,no,880,0,1940,1996,7554 Jones Ave NW,Seattle,WA 98117,USA
19/6/2014 00:00,240000,4,2,1790,14690,1,no,1670,120,1960,2001,1009 S 229th Pl,Des Moines,WA 98198,USA
19/6/2014 00:00,680000,6,2,1670,3000,1,no,900,770,1911,1984,4718 11th Ave NE,Seattle,WA 98105,USA
19/6/2014 00:00,352450,3,2,1430,6000,1,no,1430,0,1945,,17510 12th Ave NE,Shoreline,WA 98155,USA
19/6/2014 00:00,335000,4,2,2030,103672,1,no,2030,0,1969,,27610 SE Mud Mountain Rd,Enumclaw,WA 98022,USA
19/6/2014 00:00,1815000,5,3,3880,13000,2,no,3880,0,1972,2003,7845 SE 62nd St,Mercer Island,WA 98040,USA
7/5/2014 00:00,428000,2,2,1350,3900,1,no,1350,0,2003,,232nd Way,Redmond,WA 98053,USA
19/6/2014 00:00,930000,5,2,3530,9385,1.5,no,3530,0,1925,2002,2833 Cascadia Ave S,Seattle,WA 98144,USA
19/6/2014 00:00,470000,3,2,1730,38884,1,no,1730,0,1997,,29448 SE 208th St,Maple Valley,WA 98038,USA
20/6/2014 00:00,395000,3,1,1500,4000,1,no,900,600,1925,2002,8548 18th Ave NW,Seattle,WA 98117,USA
2/6/2014 00:00,430000,2,1,990,4802,1,no,990,0,1947,2012,8059 Loyal Way NW,Seattle,WA 98117,USA
27/6/2014 00:00,430000,2,1,1050,2570,1,no,850,200,1927,,6520-6588 8th Ave NW,Seattle,WA 98117,USA
20/6/2014 00:00,450000,3,2,1430,3480,1,no,980,450,1947,2012,8012 Wallingford Ave N,Seattle,WA 98103,USA
20/6/2014 00:00,480000,4,1,2080,5500,1,no,1040,1040,1941,1994,7520 Jones Ave NW,Seattle,WA 98117,USA
20/6/2014 00:00,203000,3,1,1150,7156,1,no,1150,0,1953,1983,1226 S 130th Pl,Burien,WA 98168,USA
20/6/2014 00:00,280000,3,2,1470,8089,1,no,1470,0,1987,2000,23825 14th Ave S,Des Moines,WA 98198,USA
6/6/2014 00:00,435000,2,1,1260,4080,1.5,no,1260,0,1926,,802 NE 80th St,Seattle,WA 98115,USA
20/6/2014 00:00,511500,4,1,1360,6000,1.5,no,1360,0,1917,2009,7714 37th Ave NE,Seattle,WA 98115,USA
9/6/2014 00:00,435000,2,1,800,5000,1,no,800,0,1906,2014,1111 NW 64th St,Seattle,WA 98107,USA
20/6/2014 00:00,332000,3,2,1510,7884,1,no,1510,0,1942,2014,1015 SW 150th St,Burien,WA 98166,USA
20/6/2014 00:00,279000,4,2,2200,7700,1,no,1100,1100,1979,2014,1809 Glenwood Ave SE,Renton,WA 98058,USA
17/6/2014 00:00,435000,2,1,1230,3800,1,no,1230,0,1928,1954,3306 NE 70th St,Seattle,WA 98115,USA
20/6/2014 00:00,400000,3,1,1430,10005,1.5,no,1430,0,1950,1983,12231 Densmore Ave N,Seattle,WA 98133,USA
20/6/2014 00:00,436500,5,3,3110,12429,1,no,1790,1320,1977,2004,16021-16299 Waynita Way NE,Bothell,WA 98011,USA
20/6/2014 00:00,282000,4,2,1890,6302,2,no,1890,0,1997,,10125 SE 242nd Pl,Kent,WA 98030,USA
20/6/2014 00:00,250000,1,1,800,16306,1,no,680,120,1931,,12419 20th Ave S,Seattle,WA 98168,USA
25/6/2014 00:00,435000,2,1,1060,3036,1.5,no,1060,0,1943,,4202 4th Ave NE,Seattle,WA 98105,USA
20/6/2014 00:00,1300000,5,4,3366,7800,2.5,no,2966,400,1937,1999,2617 W Barrett St,Seattle,WA 98199,USA
20/6/2014 00:00,869000,4,3,3740,30884,2,no,3060,680,1988,2000,16534 NE 169th Pl,Woodinville,WA 98072,USA
20/6/2014 00:00,925000,4,2,3140,10437,1,no,2040,1100,1959,,8211 Sedgewick Ln,Mercer Island,WA 98040,USA
20/6/2014 00:00,390000,3,1,1160,3750,1.5,no,1160,0,1910,2006,4146 20th Ave SW,Seattle,WA 98106,USA
20/6/2014 00:00,482500,4,3,1630,7626,1,no,1110,520,1990,,12033 20th Ave NE,Seattle,WA 98125,USA
20/6/2014 00:00,237000,3,1,1300,8160,1,no,1300,0,1960,2001,10241 126th Ave SE,Renton,WA 98056,USA
20/6/2014 00:00,205000,3,1,960,7314,1,no,960,0,1960,,604 Cedar Dr SE,Auburn,WA 98002,USA
20/6/2014 00:00,405000,3,1,1460,10000,1.5,no,1460,0,2002,,1321 208th Ave NE,Sammamish,WA 98074,USA
20/6/2014 00:00,337000,4,3,2240,8504,2,no,2240,0,1992,,14532-14536 31st Ave NE,Shoreline,WA 98155,USA
19/6/2014 00:00,436000,2,1,790,6600,1,no,790,0,1949,1998,1524 30th Ave,Seattle,WA 98122,USA
29/5/2014 00:00,436500,2,1,1260,5000,1,no,1040,220,1951,1994,3028 NW 68th St,Seattle,WA 98117,USA
20/6/2014 00:00,489000,4,2,2120,11479,1,no,1060,1060,1940,2001,10822-10830 24th Ave NE,Seattle,WA 98125,USA
20/6/2014 00:00,1080000,3,3,4910,43560,2,no,4000,910,1989,,2100 156th Ave SE,Bellevue,WA 98007,USA
20/6/2014 00:00,420000,5,3,2630,3149,2,no,1670,960,2013,1923,3608 NE Sunset Blvd,Renton,WA 98056,USA
21/6/2014 00:00,849000,4,2,2160,6300,1.5,no,2160,0,1928,,4103 Hillcrest Ave SW,Seattle,WA 98116,USA
23/6/2014 00:00,365000,4,2,1940,25600,1,no,1940,0,1962,,4125 158th Ave SE,Bellevue,WA 98006,USA
8/5/2014 00:00,438000,2,1,980,1179,2,no,980,0,2010,,2050 14th Ave W,Seattle,WA 98119,USA
8/7/2014 00:00,438000,2,2,1270,1372,3,no,1270,0,2000,,848 NE 67th St,Seattle,WA 98115,USA
2/6/2014 00:00,439900,2,2,1410,12282,1.5,no,1410,0,1909,1988,31103 SE 85th Pl,Preston,WA 98050,USA
2/5/2014 00:00,440000,2,1,800,4850,1,no,800,0,1944,,4801-4899 6th Ave NW,Seattle,WA 98107,USA
23/6/2014 00:00,235000,3,1,1170,11100,1,no,1170,0,1968,,766 Union Ave NE,Renton,WA 98059,USA
23/6/2014 00:00,350000,7,3,2800,9569,1,no,1400,1400,1963,2008,2023 Harrington Pl NE,Renton,WA 98056,USA
23/6/2014 00:00,235000,6,3,2180,7956,2,no,2180,0,1980,,33015 22nd Pl S,Federal Way,WA 98003,USA
3/6/2014 00:00,440000,2,1,1230,6600,1,no,1130,100,1906,2014,3934 S Hudson St,Seattle,WA 98118,USA
23/6/2014 00:00,230000,3,1,1530,389126,1.5,no,1530,0,1919,1985,24727 SE Mud Mountain Rd,Enumclaw,WA 98022,USA
23/6/2014 00:00,420000,3,2,1200,5029,1,no,880,320,1937,1999,3049 NE 90th St,Seattle,WA 98115,USA
23/6/2014 00:00,291500,3,1,880,9238,1.5,no,880,0,1946,,16529 10th Ave NE,Shoreline,WA 98155,USA
23/6/2014 00:00,458500,3,2,1890,1599,2,no,1430,460,2012,1912,6539 41st Ave SW,Seattle,WA 98136,USA
23/6/2014 00:00,500000,3,1,1150,5100,2,no,1150,0,1911,2005,3947 SW Austin St,Seattle,WA 98136,USA
23/6/2014 00:00,495000,3,2,2950,12196,2,no,2310,640,1918,1974,2433 SW 149th St,Burien,WA 98166,USA
23/6/2014 00:00,347000,3,1,1270,8400,1,no,1270,0,1955,2005,10624 Sunrise Dr,Bothell,WA 98011,USA
23/6/2014 00:00,345000,3,1,1140,4200,2,no,1140,0,1904,,115 28th Ave S,Seattle,WA 98144,USA
23/6/2014 00:00,290000,3,1,1150,8145,1,no,990,160,1932,1958,16232 11th Ave NE,Shoreline,WA 98155,USA
2/6/2014 00:00,440150,2,1,1110,6800,1,no,1000,110,1947,,12216 Greenwood Ave N,Seattle,WA 98133,USA
23/6/2014 00:00,349900,3,2,2420,38781,1,no,1210,1210,1949,,16729 Tiger Mountain Rd SE,Issaquah,WA 98027,USA
23/6/2014 00:00,275000,3,1,1080,6000,1,no,1080,0,1952,,2350 N 178th St,Shoreline,WA 98133,USA
23/6/2014 00:00,615000,5,2,2130,4180,1.5,no,1270,860,1926,,3220 44th Ave SW,Seattle,WA 98116,USA
23/6/2014 00:00,249000,3,1,1000,19204,1,no,1000,0,1968,2010,31825 197th Ave SE,Kent,WA 98042,USA
23/6/2014 00:00,265000,3,1,1620,9450,1.5,no,1620,0,1928,1954,10005 16th Ave S,Seattle,WA 98168,USA
23/6/2014 00:00,899000,3,1,1480,6978,2,no,1480,0,1949,1985,4432 92nd Ave NE,Yarrow Point,WA 98004,USA
9/5/2014 00:00,445000,2,2,1150,6634,1,no,860,290,1940,1996,1721 NE 98th St,Seattle,WA 98115,USA
23/6/2014 00:00,326000,3,1,1030,9834,1,no,1030,0,1969,2010,13110 NE 193rd Pl,Woodinville,WA 98072,USA
23/6/2014 00:00,335000,1,1,720,5100,1,no,720,0,1907,1983,7325 18th Ave NW,Seattle,WA 98117,USA
23/6/2014 00:00,750000,3,2,1820,5000,1.5,no,1720,100,1941,1998,2160 50th Ave SW,Seattle,WA 98116,USA
23/6/2014 00:00,215000,3,2,1340,8505,1,no,1340,0,1931,,2730 S 146th St,SeaTac,WA 98168,USA
23/6/2014 00:00,165000,3,1,1200,13100,1,no,1200,0,1943,2002,14301 Interurban Ave S,Tukwila,WA 98168,USA
23/6/2014 00:00,569000,4,2,1730,3884,1,no,1060,670,1924,1956,720 N 46th St,Seattle,WA 98103,USA
23/6/2014 00:00,800000,4,3,3520,4895,1,no,1980,1540,1954,2005,301 NW 54th St,Seattle,WA 98107,USA
8/6/2014 00:00,445000,2,1,1440,3225,1,no,960,480,1915,,1608 N 50th St,Seattle,WA 98103,USA
23/6/2014 00:00,403500,3,1,1830,8004,1,no,1200,630,1960,2012,13337 30th Ave NE,Seattle,WA 98125,USA
23/6/2014 00:00,249900,3,2,1310,6738,1,no,1310,0,1990,,19240 SE 259th Pl,Covington,WA 98042,USA
23/6/2014 00:00,664950,5,3,3190,7081,1,no,1890,1300,2013,1923,7528 S Laurel St,Seattle,WA 98178,USA
23/6/2014 00:00,312891,5,3,2300,8214,2,no,2300,0,2013,1923,33027 47th Pl S,Federal Way,WA 98001,USA
7/7/2014 00:00,445000,2,2,1240,2500,2,no,1240,0,1985,,2847 NW 70th St,Seattle,WA 98117,USA
24/6/2014 00:00,367500,3,1,1660,11783,1,no,1160,500,1978,2000,17619 197th Ave NE,Woodinville,WA 98077,USA
24/6/2014 00:00,300000,3,1,2150,7007,1,no,2150,0,1954,2005,315 NW 183rd St,Shoreline,WA 98177,USA
27/6/2014 00:00,447000,2,1,1320,8380,1,no,1320,0,1953,,10356 Dibble Ave NW,Seattle,WA 98177,USA
6/5/2014 00:00,450000,2,2,1100,3000,1.5,no,1100,0,1912,2005,412 NW 70th St,Seattle,WA 98117,USA
24/6/2014 00:00,925000,4,3,3580,35261,1.5,no,3580,0,1985,,17720 154th Ct NE,Woodinville,WA 98072,USA
21/5/2014 00:00,450000,2,1,1200,4000,1,no,1070,130,1940,1996,3026 37th Ave SW,Seattle,WA 98126,USA
24/6/2014 00:00,400000,3,2,1230,11413,1,no,990,240,1984,,22834 NE 25th Way,Sammamish,WA 98074,USA
24/6/2014 00:00,339000,4,2,2470,5080,1.5,no,1970,500,1948,1988,7936 10th Ave SW,Seattle,WA 98106,USA
,,,,,,,,,,,,,,,
24/6/2014 00:00,339000,3,1,1100,4128,1,no,720,380,1942,1982,8202 37th Ave SW,Seattle,WA 98126,USA
24/6/2014 00:00,258000,3,1,1490,7435,1,no,1120,370,1969,2010,26000-26198 Woodmont Dr S,Des Moines,WA 98198,USA
25/6/2014 00:00,450000,2,1,1380,4390,1,no,880,500,1931,,9024 5th Ave NE,Seattle,WA 98115,USA
24/6/2014 00:00,304000,4,2,1310,8454,1,no,1310,0,1953,1983,17547 11th Ave NE,Shoreline,WA 98155,USA
15/5/2014 00:00,451555,2,1,1320,4520,1,no,1320,0,1912,1971,4137 48th Ave SW,Seattle,WA 98116,USA
24/6/2014 00:00,336500,3,1,1480,7284,1,no,970,510,1963,2008,608 N 202nd St,Shoreline,WA 98133,USA
24/6/2014 00:00,502000,3,2,1300,14350,1,no,1300,0,1955,2013,4029 142nd Ave SE,Bellevue,WA 98006,USA
24/6/2014 00:00,194000,3,1,1050,7577,1,no,1050,0,1983,2009,34810 18th Ave SW,Federal Way,WA 98023,USA
24/6/2014 00:00,325000,3,1,850,6906,1,no,850,0,1948,1994,15812 14th Avenue Northeast,Shoreline,WA 98155,USA
2/6/2014 00:00,455000,2,1,1170,6000,1,no,970,200,1941,1998,9552 Phinney Ave N,Seattle,WA 98103,USA
24/6/2014 00:00,218000,3,1,880,18205,1,no,880,0,1945,,11257 Crestwood Dr S,Seattle,WA 98178,USA
2/6/2014 00:00,455000,2,1,1140,5720,1,no,850,290,1947,2012,2711 NE 75th St,Seattle,WA 98115,USA
24/6/2014 00:00,350000,4,3,2560,5606,2,no,2560,0,2004,2003,12251 SE 306th Ct,Auburn,WA 98092,USA
24/6/2014 00:00,845000,3,2,2540,4750,1.5,no,1840,700,1930,,7524 34th Ave NW,Seattle,WA 98117,USA
24/6/2014 00:00,850000,4,3,3330,4000,1,no,1790,1540,1958,2004,4015 Midvale Ave N,Seattle,WA 98103,USA
10/6/2014 00:00,458663.8889,2,1,1470,7137,1,no,1020,450,1941,1994,9736 Dayton Ave N,Seattle,WA 98103,USA
1/7/2014 00:00,459500,2,1,1250,3825,1,no,850,400,1929,,7031 18th Ave NW,Seattle,WA 98117,USA
25/6/2014 00:00,890000,4,1,2550,4000,2,no,2370,180,1905,2010,1816 2nd Ave N,Seattle,WA 98109,USA
25/6/2014 00:00,365500,3,2,1410,9600,1,no,1410,0,1983,,18120 145th Pl NE,Woodinville,WA 98072,USA
25/6/2014 00:00,245000,3,2,1410,5760,1,no,1410,0,1985,,25813 117th Pl SE,Kent,WA 98030,USA
25/6/2014 00:00,196500,3,1,1320,9000,1,no,1320,0,1966,1963,28430 49th Ave S,Auburn,WA 98001,USA
25/6/2014 00:00,276900,3,1,1270,7566,1,no,1270,0,1958,1972,1711 Monroe Ave NE,Renton,WA 98056,USA
25/6/2014 00:00,352000,4,1,1530,8890,1,no,980,550,1925,2002,7940 12th Ave SW,Seattle,WA 98106,USA
25/6/2014 00:00,597326,4,4,3570,8250,2,no,2860,710,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA
25/6/2014 00:00,235000,4,2,1570,9415,2,no,1570,0,1984,,31845-31899 125th Pl SE,Auburn,WA 98092,USA
16/6/2014 00:00,460000,2,1,890,2100,1,no,760,130,1919,1985,4008 2nd Ave NW,Seattle,WA 98107,USA
19/5/2014 00:00,461000,2,1,1060,7193,1,no,1060,0,1926,2003,11053 Greenwood Ave N,Seattle,WA 98133,USA
25/6/2014 00:00,308000,3,1,1640,18144,1.5,no,1640,0,1942,1999,11211 3rd Ave S,Seattle,WA 98168,USA
25/6/2014 00:00,356000,4,2,2020,48693,1.5,no,2020,0,1949,1998,43525 SE 149th St,North Bend,WA 98045,USA
25/6/2014 00:00,285000,3,2,1460,6377,1,no,1460,0,1995,,24108 SE 261st Pl,Maple Valley,WA 98038,USA
25/6/2014 00:00,205000,3,1,1050,8498,1,no,1050,0,1958,2004,22123 103rd Pl SE,Kent,WA 98031,USA
25/6/2014 00:00,589950,5,3,2790,19439,1,no,1500,1290,1973,,18823 SE 216th St,Renton,WA 98058,USA
25/6/2014 00:00,690500,5,2,2000,4211,1.5,no,1280,720,1908,,2406 E Helen St,Seattle,WA 98112,USA
9/5/2014 00:00,463000,2,1,1150,4400,1,no,1150,0,1905,,401 31st Ave E,Seattle,WA 98112,USA
29/6/2014 00:00,464600,2,1,840,3400,1,no,840,0,1924,,2423 11th Ave W,Seattle,WA 98119,USA
25/6/2014 00:00,152000,3,1,1090,3264,1,no,1090,0,1969,,11845 SE 319th Pl,Auburn,WA 98092,USA
25/6/2014 00:00,315000,4,2,1780,5336,1.5,no,930,850,1918,,10200-10216 56th Ave S,Seattle,WA 98178,USA
25/6/2014 00:00,233000,3,1,1250,6180,1.5,no,1250,0,1955,2005,322 NE 163rd St,Shoreline,WA 98155,USA
17/6/2014 00:00,465000,2,2,1494,19271,2,yes,1494,0,1943,1997,12533 SW 148th St,Vashon,WA 98070,USA
25/6/2014 00:00,200000,3,1,1150,4800,1.5,no,1150,0,1938,,208 N St NE,Auburn,WA 98002,USA
25/6/2014 00:00,305000,6,2,1900,8240,1,no,1200,700,1964,,2825 NE 105th St,Seattle,WA 98125,USA
25/6/2014 00:00,283000,3,1,890,8400,1,no,890,0,1954,1979,1109 N 28th Pl,Renton,WA 98056,USA
27/5/2014 00:00,468000,2,1,1160,6000,1,no,860,300,1942,1982,3169 NE 85th St,Seattle,WA 98115,USA
6/5/2014 00:00,469000,2,1,1030,4400,1,no,1030,0,1924,2011,310 NW 72nd St,Seattle,WA 98117,USA
25/6/2014 00:00,349000,3,1,1010,8184,1,no,1010,0,1947,1988,15510 9th Ave NE,Shoreline,WA 98155,USA
25/6/2014 00:00,1150000,3,2,2110,18815,2,no,2110,0,1979,,2942 222nd Pl SE,Sammamish,WA 98075,USA
25/6/2014 00:00,205000,3,1,1230,8750,1,no,1230,0,1965,1993,30640-30650 1st Pl S,Federal Way,WA 98003,USA
17/6/2014 00:00,473000,2,1,900,5100,1,no,900,0,1909,1989,7029 16th Ave NW,Seattle,WA 98117,USA
25/6/2014 00:00,454000,3,1,1970,22144,1,no,1970,0,1970,,8527 374th Pl SE,Snoqualmie,WA 98065,USA
25/6/2014 00:00,299900,3,1,1110,8593,1,no,1110,0,1979,2014,18021 24th Ave NE,Shoreline,WA 98155,USA
25/6/2014 00:00,200000,3,2,1190,6833,1,no,1190,0,1995,,31519 121st Pl SE,Auburn,WA 98092,USA
25/6/2014 00:00,346500,3,1,1150,11802,1,no,1150,0,1932,1958,4533 21st Ave SW,Seattle,WA 98106,USA
7/5/2014 00:00,475000,2,1,820,2723,1,no,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,USA
25/6/2014 00:00,975000,5,3,2620,5477,2,no,2620,0,2009,,3655 NE 73rd St,Seattle,WA 98115,USA
26/6/2014 00:00,225000,3,2,1700,11475,1,no,970,730,1945,,238 SW 132nd St,Burien,WA 98146,USA
26/6/2014 00:00,235867,4,2,1330,5926,1,no,1330,0,1942,1982,2109 NE 8th St,Renton,WA 98056,USA
26/6/2014 00:00,399000,4,3,3060,5000,2,no,3060,0,2001,,16126 SE 249th Pl,Covington,WA 98042,USA
26/6/2014 00:00,415000,3,1,1170,6700,1,no,1170,0,1957,2000,3510 NE 115th St,Seattle,WA 98125,USA
19/5/2014 00:00,475000,2,1,1490,3825,1,no,860,630,1929,,7008 19th Ave NW,Seattle,WA 98117,USA
26/6/2014 00:00,254600,3,2,1470,20000,1,no,1470,0,1968,,19627 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
26/6/2014 00:00,725000,6,3,3110,5000,1.5,no,1810,1300,1921,,812 N 47th St,Seattle,WA 98103,USA
30/5/2014 00:00,475000,2,2,1540,54450,2,no,1540,0,1983,2009,3304 288th Ave NE,Redmond,WA 98053,USA
26/6/2014 00:00,320000,3,2,1550,34175,1.5,no,1550,0,1999,,48115 SE Mt Si Rd,North Bend,WA 98045,USA
26/6/2014 00:00,252750,4,1,1230,7410,1.5,no,1230,0,1944,,650 SW 137th St,Burien,WA 98166,USA
26/6/2014 00:00,254000,5,2,2080,16117,1,no,1740,340,1959,,28830 34th Ave S,Auburn,WA 98001,USA
27/6/2014 00:00,480000,2,1,1500,3420,1,no,1500,0,1902,,4422 Woodlawn Ave N,Seattle,WA 98103,USA
26/6/2014 00:00,530000,3,2,2330,26571,2.5,no,2330,0,1987,2000,13607 SE 10th St,Bellevue,WA 98005,USA
8/7/2014 00:00,480000,2,1,1060,3040,1,no,860,200,1924,2011,2342 N 60th St,Seattle,WA 98103,USA
26/6/2014 00:00,575000,5,3,3690,49709,1,no,2690,1000,1960,2012,23444 10th Ave S,Des Moines,WA 98198,USA
26/6/2014 00:00,555000,5,3,3640,6930,2,no,3640,0,2004,2003,24709 SE 278th St,Maple Valley,WA 98038,USA
26/6/2014 00:00,1250000,3,3,3760,8500,2.5,no,3060,700,1910,,5118 SW Waite St,Seattle,WA 98116,USA
26/6/2014 00:00,815000,3,2,2270,11989,1,no,2270,0,1968,,6600 mango St,Mercer Island,WA 98040,USA
26/6/2014 00:00,638000,3,2,1660,3729,1,no,970,690,1922,1956,6318 SW Marguerite Ct,Seattle,WA 98116,USA
26/6/2014 00:00,243800,3,1,1140,27760,1,no,1140,0,1981,,27529 SE High Point Way,Issaquah,WA 98027,USA
26/6/2014 00:00,620000,3,2,2460,41343,1,no,2460,0,1988,,23857 SE 98th Pl,Issaquah,WA 98027,USA
26/6/2014 00:00,230000,3,1,1060,9946,1,no,1060,0,1956,,17736 41st Ave S,SeaTac,WA 98188,USA
26/6/2014 00:00,537000,3,3,2410,7479,2,no,2410,0,1942,1988,3715 NE 153rd St,Lake Forest Park,WA 98155,USA
26/6/2014 00:00,253500,3,1,1640,12384,1,no,1090,550,1954,1979,2628 S 309th St,Federal Way,WA 98003,USA
26/6/2014 00:00,150000,3,1,1310,9612,1,no,960,350,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA
26/6/2014 00:00,660000,3,1,1210,9622,1,no,1210,0,1955,2009,12016 SE 42nd St,Bellevue,WA 98006,USA
26/6/2014 00:00,1388000,4,3,4040,20001,1,no,2020,2020,1972,2001,3418 96th Ave NE,Clyde Hill,WA 98004,USA
26/6/2014 00:00,219500,3,1,1090,6710,1.5,no,1090,0,1912,,116 J St SE,Auburn,WA 98002,USA
26/6/2014 00:00,1990000,5,3,4480,5000,2.5,no,3420,1060,1902,,923 14th Ave E,Seattle,WA 98112,USA
26/6/2014 00:00,365000,5,2,2280,19000,1.5,no,2280,0,1924,2011,14937 20th Ave SW,Burien,WA 98166,USA
26/6/2014 00:00,1387800,3,3,2480,5500,2,no,1730,750,1950,2005,2855 36th Ave W,Seattle,WA 98199,USA
18/5/2014 00:00,488000,2,2,1360,4688,1,no,780,580,1944,,8023 12th Ave NE,Seattle,WA 98115,USA
2/5/2014 00:00,490000,2,1,880,6380,1,no,880,0,1938,1994,522 NE 88th St,Seattle,WA 98115,USA
26/6/2014 00:00,252500,3,2,1900,8002,1,no,1900,0,1991,,1209 SW 347th Pl,Federal Way,WA 98023,USA
26/6/2014 00:00,663000,3,2,1480,3876,1,no,860,620,1928,1970,7028 20th Ave NW,Seattle,WA 98117,USA
26/6/2014 00:00,330675,4,3,1930,3031,1,no,1200,730,2006,,26418 NE Anderson St,Duvall,WA 98019,USA
26/6/2014 00:00,240000,4,1,1200,2171,1.5,no,1200,0,1933,,10720 Stone Ave N,Seattle,WA 98133,USA
9/5/2014 00:00,490000,2,1,1840,3300,1.5,no,1130,710,1910,,6255 4th Ave NW,Seattle,WA 98107,USA
27/6/2014 00:00,425000,3,1,1520,213444,1.5,no,1520,0,1988,,10500 185th Ave SE,Renton,WA 98059,USA
27/6/2014 00:00,140000,3,1,1060,7473,1,no,1060,0,1959,1989,25826 19th Ave S,Des Moines,WA 98198,USA
27/6/2014 00:00,1619999,4,3,3900,9750,1,no,2520,1380,1972,,4720 Somerset Ave SE,Bellevue,WA 98006,USA
16/5/2014 00:00,490000,2,1,1160,5000,1,no,1160,0,1937,,7752 33rd Ave NW,Seattle,WA 98117,USA
2/7/2014 00:00,496000,2,1,900,9260,1,no,900,0,1946,,219 NW 56th St,Seattle,WA 98107,USA
27/6/2014 00:00,410000,3,2,1400,45738,2,no,1400,0,1981,,26907 94th Ave SW,Vashon,WA 98070,USA
14/6/2014 00:00,496752,2,1,1980,5000,1,no,1090,890,1923,,1908 29th Ave S,Seattle,WA 98144,USA
23/5/2014 00:00,498000,2,2,1140,8282,1,no,1140,0,1924,2009,2086 Market St,Kirkland,WA 98033,USA
27/6/2014 00:00,209950,3,1,970,9583,1,no,970,0,1967,,33235 26th Ave SW,Federal Way,WA 98023,USA
27/6/2014 00:00,738000,3,3,2630,4896,2,no,2630,0,2006,,10342 155th Ave NE,Redmond,WA 98052,USA
27/6/2014 00:00,221000,3,1,910,8789,1,no,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA
27/6/2014 00:00,500000,4,1,1440,7100,1.5,no,1440,0,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA
27/6/2014 00:00,315000,6,4,3120,4240,2,no,2090,1030,1993,,7945 14th Ave SW,Seattle,WA 98106,USA
10/6/2014 00:00,499000,2,1,1220,3000,1,no,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA
27/6/2014 00:00,410000,3,1,2710,19000,2,no,2710,0,1950,1983,17449 Sylvester Rd SW,Burien,WA 98166,USA
